volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
					The New York times.  Vol. 100, no. 33876, Oct. 24, 1950.	B269525	1950-10-24	RE4821	1978-07-17	The New York Times Company|PCW						
					Changing times, the Kiplinger magazine.  Vol. 4, no. 11, Nov. 1950.	B269749	1950-10-24	RE7693	1978-11-01	The Kiplinger Washington Editors, Inc.|PWH						
					Parents' magazine.  Vol. 25, no. 11, Nov. 1950.	B270962	1950-10-24	RE1352	1978-03-23	Parents' Magazine Enterprises, Inc.|PCW						
					Parents' magazine.  Vol. 25, no. 11, Nov. 1950.	B270963	1950-10-24	RE1353	1978-03-23	Parents' Magazine Enterprises, Inc.|PCW						
					Look.  Vol. 14, no. 23, Nov. 7, 1950.	B271014	1950-10-24	RE4785	1978-07-28	Cowles Broadcasting, Inc.|PCW						
					Daily variety.  Vol. 69, no. 35, Oct. 24, 1950.	B271221	1950-10-24	RE9823	1978-12-12	Daily Variety, Ltd.|PWH						
					Model railroader.  Vol. 17, no. 11, Nov. 1950.	B271807	1950-10-24	RE753	1978-02-27	Kalmbach Publishing Company|PCW						
					Commonweal.  Vol. 53, no. 3, Oct. 27, 1950.	B272824	1950-10-24	RE20029	1978-12-04	Commonweal Publishing Company, Inc.|PCW						
					Fantastic story quarterly.  Vol. 2, no. 1, winter 1951.	B274237	1950-10-24	RE3985	1978-06-29	B. S. Inc|PCW						
					Roy Rogers comics.  Vol. 1, no. 36, Dec. 1950.	B274288	1950-10-24	RE19743	1978-12-29	Roy Rogers|PWH||Dale Evans|PWH						
				Philip King.	On Monday next; a play in three acts.	DF52	1950-10-24	RE1136	1978-03-07	Philip King|A						
				Francis Michael Casey.	The Boston O'Tooles; a one act fantasy for St. Patrick's night.	DP441	1950-10-24	RE205	1978-01-23	Francis Michael Casey|A						
				Irving Brecher.	The Life of Riley.  Program F-2.	DU25751	1950-10-24	RE5365	1978-08-11	Irving Brecher|A						
				Irving Brecher.	The Life of Riley.  Prog. F-4.	DU25753	1950-10-24	RE5366	1978-08-11	Irving Brecher|A						
				Homer C. House & Susan Emolyn Harman.	Descriptive English grammar.	A49048	1950-10-25	RE5981	1978-09-05	Homer C. House|A||Susan Emolyn Harman|A						
				Clarence William Anderson.	Horses are folks.	A49132	1950-10-25	RE10360	1978-12-18	Phyllis Anderson Wood|NK					4 drawings reprinted from Post parade, pub. 1949.	
				Jack Vance (John Holbrook Vance)	The Dying earth.	A50113	1950-10-25	RE489	1978-02-27	John Holbrook Vance|A						
				Frank Mann Stewart.	A Half century of municipal reform: the history of the National Municipal League.	A53678	1950-10-25	RE11309	1978-12-08	Frank Mann Stewart|A						
				Winston Spencer Churchill.	The War in the Aether.	AA164967	1950-10-25	RE3496	1978-06-21	Lady Sara Audley|C||Lady Soames|C						
					W.J. Holliday and Company, Inc.  Catalog 95, industrial supplies.	AA165902	1950-10-25	RE4303	1978-06-05	Jaqua-McKee, Inc.|PWH						
					Federal tax guide, 1951.	AA166349	1950-10-25	RE5591	1978-08-30	Commerce Clearing House, Inc.|PWH						
					The Burns Mantle Best plays of 1949-1950.  Editor: John Chapman.	AA166375	1950-10-25	RE11422	1978-12-22	Dodd, Mead & Company, Inc.|PWH						
				Frederick Whitney Ellsworth.	Rudolph, the red-nosed reindeer.	AA173375	1950-10-25	RE16402	1978-11-17	Christopher N. May|PWH						
					The Wall Street journal.  Vol. 136, no. 98, Oct. 25, 1950.	B269511	1950-10-25	RE6139	1978-09-21	Dow Jones & Company, Inc.|PCW						
					The New York times.  Vol. 100, no. 33877, Oct. 25, 1950.	B269526	1950-10-25	RE4822	1978-07-17	The New York Times Company|PCW						
				Charles Yerkow.	Orni Buckson sets a trap; a short story.	B269769	1950-10-25	RE6044	1978-10-02	Charles Yerkow|A						
					Carolina tips.  Vol. 13, no. 7, Oct. 1950.	B269788	1950-10-25	RE4398	1978-07-10	Carolina Biological Supply Company|PCW						
					Jack and Jill.  Vol. 13, no. 1, Nov. 1950.	B270291	1950-10-25	RE6232	1978-09-25	The Saturday Evening Post Company|PCW						
					The Reader's digest.  Vol. 57, no. 343, Nov. 1950.	B270390	1950-10-25	RE3096	1978-05-12	The Reader's Digest Association, Inc.|PCW						
				John Thomas Mahoney.	Maternity mart, the story of Lane Bryant.	B270390	1950-10-25	RE6657	1978-07-27	John Thomas Mahoney|A						
					The Reader's digest.  Vol. 57, no. 343, Nov. 1950.	B270391	1950-10-25	RE3097	1978-05-12	The Reader's Digest Association, Inc.|PCW						
					The Reader's digest.  Vol. 57, no. 343, Nov. 1950.	B270392	1950-10-25	RE3098	1978-05-12	The Reader's Digest Association, Inc.|PCW						
					The Musical quarterly.  Vol. 34, no. 4, Oct. 1950.	B270663	1950-10-25	RE7172	1978-10-02	G. Schirmer, Inc.|PCW						
				Peter Dawson, pseud. of Jonathan H. Glidden.	The Outlaw of Longbow.|The Saturday evening post, Oct. 28, 1950	B270895	1950-10-25	RE7331	1978-10-16	David S. Glidden|C||Timothy W. Glidden|C						
				Ted Key.	Hazel.|The Saturday evening post, Oct. 28, 1950	B270895	1950-10-25	RE10452	1978-12-29	Ted Key|A						
				Corey Ford & Robert Candy.	A Girl should be sensible.	B271146	1950-10-25	RE6622	1978-09-11	Robert Candy|A||S. John Stebbins|E||Hugh Grey|E						
					Daily variety.  Vol. 69, no. 36, Oct. 25, 1950.	B271222	1950-10-25	RE9824	1978-12-12	Daily Variety, Ltd.|PWH						
					Children's play mate magazine.  Vol. 22, no. 6, Nov. 1950.	B271275	1950-10-25	RE6233	1978-09-25	The Saturday Evening Post Company|PCW						
					The Saturday review of literature.  Vol. 33, no. 43, Oct. 28, 1950.	B271866	1950-10-25	RE5857	1978-09-07	Saturday Review Magazine Corporation|PCW						
				Matthew Josephson.	Stendhal: Appointment with destiny.	B271866	1950-10-25	RE12126	1978-12-22	Eric Josephson|C||Carl Josephson|C						
					Sunset; the Pacific monthly.  Vol. 105, no. 5, Nov. 1950.	B272061	1950-10-25	RE3049	1978-05-31	Lane Publishing Company|PCW						
				Medalion Publishing Corporation.	Marvel Boy.  Feb. 1951.	B272302	1950-10-25	RE9141	1978-12-28	Cadence Industries Corporation|PCW						
				Interstate Publishing Corporation.	Young men.  Feb. 1951.	B272310	1950-10-25	RE9145	1978-12-28	Cadence Industries Corporation|PCW						
					The Instrumentalist.  Vol. 5, no. 3, Nov.-Dec. 1950.	B274743	1950-10-25	RE2960	1978-05-15	The Instrumentalist Company|PCW						
				Philip Wylie.	Plundered paradise.	B274762	1950-10-25	RE4370	1978-05-15	Frederica Wylie|W||Karen Pryor|C						
					Selecciones del Reader's digest.  Vol. 20, no. 120, Nov. 1950.	B342450	1950-10-25	RE3104	1978-05-12	The Reader's Digest Association, Inc.|PCW						
				George Francis Miller.	"Will ""flying saucer"" buses lick traffic congestion?"	B516031	1950-10-25	RE8104	1978-11-15	George Francis Miller|A						
				Garson Kanin.	Fledermaus.	DU25764	1950-10-25	RE6789	1978-10-10	Garson Kanin|A					Non-lyric material.	
					Family reunion.  Foreword: Ogden Nash.	A48844	1950-10-26	RE7515	1978-10-25	Isabel Eberstadt|C||Linell Smith|C						
				Frank O. Colby.	The American pronouncing dictionary of troublesome words.	A48848	1950-10-26	RE5162	1978-08-07	Frank O. Colby, Jr.|C						
				E. B. Browning, ill.: William Andrew Pogany.	Sonnets from the Portuguese.	A48849	1950-10-26	RE9065	1978-12-11	Elaine Pogany|W						
				John Dollard & Neal E. Miller.	Personality and psychotherapy; an analysis in terms of learning, thinking, and culture.	A49037	1950-10-26	RE7726	1978-11-13	John Dollard|A||Neal E. Miller|A						
				Ronald A. Knox.	Enthusiasm; a chapter in the history of religion with special reference to the XVII and XVIII centuries.	A49042	1950-10-26	RE41533	1978-12-28	Earl of Oxford|E||Asquith|E||Julian Edward George Asquith|E						
				John D. Ryder.	Electronic fundamentals and applications.	A49049	1950-10-26	RE5982	1978-09-05	John D. Ryder|A						
				Frank Kelley & Cornelius Ryan.	MacArthur, man of action.	A49111	1950-10-26	RE12556	1978-12-29	Kathryn Morgan Ryan|W					First pub. serially in Collier's & American Mercury.	
					The Letters of Ezra Pound, 1907-1941.  Editor: D. D. Paige.|The Selected letters of Ezra Pound, 1907-1941.	A49134	1950-10-26	RE50439	1978-06-19	D. D. Paige|A						
					The Letters of Ezra Pound, 1907-1941.  Letters written by Ezra Pound.|The Selected letters of Ezra Pound, 1907-1941.	A49134	1950-10-26	RE50441	1978-06-19	Mary DeRachewiltz|C||Omar Pound|C						
				Enrico Persico & Georges M. Temmer.	Fundamentals of quantum mechanics; a translation.	A49626	1950-10-26	RE5983	1978-09-05	Enrico Persico|A||Georges M. Temmer|A						
				J. K. Lasser.	J.K. Lasser's Your income tax.	A50329	1950-10-26	RE6559	1978-09-25	Theresa R. Lasser|W						
				Elizabeth DeBeauchamp Goudge.	Reward of faith.	A59772|AIO849	1951-09-19|1950-10-26	RE12118	1978-12-22	Elizabeth DeBeauchamp Goudge|A					In notice: 1950	
				Winston Spencer Churchill.	Auchinleck.	AA165312	1950-10-26	RE3499	1978-06-21	Sara Audley|C||Lady Soames|C						
					American jurisprudence cumulative supplement to volumes 1-58 and index to the 1950 cumulative supplement.	AA165966	1950-10-26	RE7874	1978-11-06	Jurisprudence Publishers, Inc.|PWH					Copyright is not claimed in any material secured from official U.S. Govt. sources.	
					A Historical chrestomathy of the Russian language.  Compilation & editing: Oleg Alexander Maslenikov.	AA177928	1950-10-26	RE11311	1978-12-08	Oleg Alexander Maslenikov|A						
					Mickey et Minnie.  De Walt Disney, translation: Paul Wagner.	AFO3433	1950-10-26	RE2858	1978-05-22	Maurice Fleurent|E						
				Jerome Doucet.	Les Douze lutins de la Reine Mab.	AFO3643	1950-10-26	RE2859	1978-05-22	Didier Fouret|E						
				Johannes Mario Simmel.	Das Geheime Brot; Roman.	AFO4061	1950-10-26	RE27566	1978-12-22	Paul Zsolnay Verlag|PWH						
					The Wall Street journal.  Vol. 136, no. 99, Oct. 26, 1950.	B269512	1950-10-26	RE6140	1978-09-21	Dow Jones & Company, Inc.|PCW						
					The Nation.  Vol. 171, no. 18, Oct. 28, 1950.	B269970	1950-10-26	RE10313	1978-12-18	The Nation Associates, Inc.|PCW						
					The Children's digest.  No. 2, Nov. 1950.	B269989	1950-10-26	RE1312	1978-03-27	Parents' Magazine Enterprises, Inc.|PCW						
					The New York times.  Vol. 100, no. 33878, Oct. 26, 1950.	B270178	1950-10-26	RE4823	1978-07-17	The New York Times Company|PCW						
					Publishers weekly.  Vol. 158, no. 18, Oct. 28, 1950.	B270839	1950-10-26	RE7448	1978-09-14	Xerox Corporation|PCW						
					Time; the weekly newsmagazine.  Vol. 56, no. 18, Oct. 30, 1950.	B270946	1950-10-26	RE2481	1978-04-21	Time, Inc.|PCW						
					Daily variety.  Vol. 69, no. 37, Oct. 26, 1950.	B271223	1950-10-26	RE9825	1978-12-12	Daily Variety, Ltd.|PWH						
					Okinawa Bill.  Words: Stuart Hamblen.	C5071	1950-10-26	RE8896	1978-12-04	Stuart Hamblen|A						
				Stuart Hamblen.	Grasshopper McClain.	C5081	1950-10-26	RE5684	1978-08-10	Stuart Hamblen|A						
					City of the flags.  Text: Clark McMeekin, pseud. of Dorothy Park Clark & Isabel McLennan McMeekin.	A48812	1950-10-27	RE8488	1978-11-29	Dorothy Park Clark|A||Isabel McLennan McMeekin|A						
					Dark drums.  Text: Wenzell Brown.	A48813	1950-10-27	RE8489	1978-11-29	Wenzell Brown|A						
				Willard M. Fox.	How to use market research for profit.	A49044	1950-10-27	RE5979	1978-09-05	Willard M. Fox|A						
				Emmett A. Betts.	Adventures now and then.	A49098	1950-10-27	RE22581	1978-12-28	Emmett A. Betts|A						
				Eliseo Vivas.	The Moral life and the ethical life.	A49594	1950-10-27	RE1731	1978-03-23	Eliseo Vivas|A						
					Natural childbirth; a manual for expectant parents.	A50188	1950-10-27	RE5984	1978-09-05	Frederick W. Goodrich, Jr.|A						
					Roy Rogers at the Lane Ranch.  Text: Rohr Company, art: J. M. LaGrotta.	A50756	1950-10-27	RE19731	1978-12-29	Roy Rogers|PWH||Dale Evans|PWH						
					Roy Rogers' Trigger to the rescue.  Text: Rohr Company, art: John Higgs.	A50758	1950-10-27	RE19732	1978-12-29	Roy Rogers|PWH||Dale Evans|PWH						
				Karl W. H. Scholz.	Changing patterns in the distribution of the national income.	AA164523	1950-10-27	RE8108	1978-11-24	The American College|PWH						
				Winston Spencer Churchill.	Difficulties of invasion.	AA164968	1950-10-27	RE3497	1978-06-21	Sara Audley|C||Lady Soames|C						
					"No promise for a ""second front.""  By Winston Spencer Churchill."	AA164969	1950-10-27	RE3498	1978-06-21	Sara Audley|C||Lady Soames|C						
					Advance California appellate reports.  Vol. 11, no. 43.	AA166779	1950-10-27	RE7348	1978-10-19	Bancroft-Whitney Company|PWH						
				Robert L. May.	Rudolph the red-nosed reindeer; a coloring book.  No. 1118-15.	AA169735	1950-10-27	RE8758	1978-11-17	Christopher N. May|C						
					The Wall Street journal.  Vol. 136, no. 100, Oct. 27, 1950.	B270153	1950-10-27	RE6142	1978-09-21	Dow Jones & Company, Inc.|PCW						
					The New York times.  Vol. 100, no. 33879, Oct. 27, 1950.	B270179	1950-10-27	RE4824	1978-07-17	The New York Times Company|PCW						
					Harper's bazaar.  Vol. 84, no. 12, Nov. 1950.	B270893	1950-10-27	RE4715	1978-07-13	The Hearst Corporation|PCW						
					Ladies' home journal.  Vol. 67, no. 11, Nov. 1950.	B270894	1950-10-27	RE7043	1978-10-06	Publishing, Inc.|PCW						
					Daily variety.  Vol. 69, no. 38, Oct. 27, 1950.	B271224	1950-10-27	RE9826	1978-12-12	Daily Variety, Ltd.|PWH						
					Sports afield.  Vol. 124, no. 5, Nov. 1950.	B271432	1950-10-27	RE1431	1978-03-15	The Hearst Corporation|PWH						
				Katherine Anne Porter.	The Future is now.	B271525	1950-10-27	RE14479	1978-12-26	Katherine Anne Porter|A						
					Genetic psychology monographs.  Vol. 42, 1st half, Aug. 1950.	B271736	1950-10-27	RE4791	1978-07-17	The Journal Press|PCW						
					Life.  Vol. 29, no. 18.	B272060	1950-10-27	RE4221	1978-06-29	Time, Inc.|PCW						
					The Gunhawk.  Feb. 1951.	B272134	1950-10-27	RE9136	1978-12-28	Cadence Industries Corporation|PCW						
				Comic Combine Corporation.	Crime can't win.  Feb. 1951.	B272137	1950-10-27	RE9138	1978-12-28	Cadence Industries Corporation|PCW						
					Crime must lose.  Feb. 1951.	B272138	1950-10-27	RE8501	1978-12-07	Magazine Management Company, Inc.|PCW						
					Blue book.  Vol. 92, no. 1, Nov. 1950.	B272334	1950-10-27	RE2124	1978-04-05	The Redbook Publishing Company|PCW						
					Motor boating.  Vol. 86, no. 5, Nov. 1950.	B272629	1950-10-27	RE9984	1978-12-20	The Hearst Corporation|PCW						
					Redbook.  Vol. 96, no. 1, Nov. 1950.	B272762	1950-10-27	RE2128	1978-04-05	The Redbook Publishing Company|PCW						
					Congressional quarterly log weekly report.  Vol. 8, no. 43, Oct. 27, 1950.	B274145	1950-10-27	RE6946	1978-08-10	Congressional Quarterly, Inc.|PWH						
					Ranch romances.  Vol. 162, no. 1, Nov. 24, 1950.	B274234	1950-10-27	RE3966	1978-06-30	B. S. Inc|PCW						
				Marion Spitzer Thompson.	I took it lying down.	B515738	1950-10-27	RE3088	1978-05-18	Marion Spitzer Thompson|A						
				Hazel Peavey, pseud. of Wilbur Braun.	Wake up and crow; a new and exciting comedy in three acts.	DP436	1950-10-27	RE1615	1978-03-16	Samuel French, Inc.|PWH						
				Charles Abraham Wagner.	Harvard: four centuries and freedoms.	A49119	1950-10-28	RE482	1978-02-08	Charles Abraham Wagner|A						
					The Wall Street journal.  Vol. 136, no. 101, Oct. 28, 1950.	B270154	1950-10-28	RE6143	1978-09-21	Dow Jones & Company, Inc.|PCW						
					The New York times.  Vol. 100, no. 33880, Oct. 28, 1950.	B270180	1950-10-28	RE4825	1978-07-17	The New York Times Company|PCW						
					Barron's;ational business & financial weekly.  Vol. 30, no. 44, Oct. 30, 1950.	B270219	1950-10-28	RE6146	1978-09-21	Dow Jones & Company, Inc.|PCW						
					Screen stars.  Feb. 1951.	B272300	1950-10-28	RE8540	1978-12-07	Magazine Management Company, Inc.|PCW						
					Save up to 40% on fuel costs; ad no. 134.	KK55839	1950-10-28	RE7572	1978-11-13	Warp Brothers|PWH						
					The New York times.  Vol. 100, no. 33881, Oct. 29, 1950.	B270181	1950-10-29	RE4826	1978-07-17	The New York Times Company|PCW						
				Katherine Anne Porter.  Review of The Letters of Ezra Pound, 1907-1941, edited by D. D. Paige.	The Letters of Ezra Pound, 1907-1941|Yours, Ezra Pound.	B270181	1950-10-29	RE14477	1978-12-26	Katherine Anne Porter|A						
					Journey into unknown worlds.  Feb. 1951.	B272131	1950-10-29	RE8499	1978-12-07	Magazine Management Company, Inc.|PCW						
				Leading Comic Corporation.	Venus.  Feb. 1951.	B272142	1950-10-29	RE9140	1978-12-28	Cadence Industries Corporation|PCW						
				U. S. A. Comic Magazine Corporation (Marvel Comics Group)	War comics.  Feb. 1951.	B276167	1950-10-29	RE9152	1978-12-28	Cadence Industries Corporation|PCW						
				National Comics Publications, Inc., Harry Donenfeld, president.	Superman.	K36427	1950-10-29	RE7116	1978-09-25	Comics, Inc.|PWH						
				Charles L. Wallis.	A Treasury of sermon illustrations.	A48990	1950-10-30	RE5848	1978-09-05	Charles L. Wallis|A						
				Elizabeth Wilder Weismann.	Mexico in sculpture, 1521-1821.	A49252	1950-10-30	RE5919	1978-09-11	Elizabeth Wilder Weismann|A						
				Thomas E. French & William D. Turnbull, rev. by William D. Turnbull, employer for hire of A. J. Philby.	Lessons in lettering.  Book 2.	A49622	1950-10-30	RE18191	1978-12-26	Joseph K. Walkup|PWH						
				Thomas E. French & William D. Turnbull, rev. by William D. Turnbull, employer for hire of A. J. Philby.	Lessons in lettering.  Book 1.	A49623	1950-10-30	RE18192	1978-12-26	Joseph K. Walkup|PWH						
				Luella Cole.	A History of education: Socrates to Montessori.	A49701	1950-10-30	RE7769	1978-11-13	Holt, Rinehart and Winston|PWH						
				Miriam Kosh Starkman.	A Tale ofa tub|Swift's satire on learning in A Tale of a tub.	A50345	1950-10-30	RE229	1978-01-26	Miriam Kosh Starkman|A						
				Walter Allen.	Dead man over all|Square peg.	A52038	1950-10-30	RE8151	1978-10-30	Walter Allen|A	Pub. abroad as Dead man over all,|1950-10-30|AIO-812					
				Winston Spencer Churchill.	Tobruk disappointed.	AA164964	1950-10-30	RE3493	1978-06-21	Sara Audley|C||Lady Soames|C						
				Clara Meara Guibor.	Cross-word puzzle seatwork.  Set no. CWP-5.	AA165666	1950-10-30	RE3425	1978-06-02	Primary Educational Service|A						
				Clara Meara Guibor.	Cross-word puzzle seatwork.  Set no. CWP-4.	AA165667	1950-10-30	RE3426	1978-06-02	Primary Educational Service|A						
				Clara Meara Guibor.	Cross-word puzzle seatwork.  Set no. CWP-3.	AA165668	1950-10-30	RE3427	1978-06-02	Primary Educational Service|A						
				Clara Meara Guibor.	Cross-word puzzle seatwork.  Set no. CWP-2.	AA165669	1950-10-30	RE3428	1978-06-02	Primary Educational Service|A						
				Clara Meara Guibor.	Cross-word puzzle seatwork.  Set no. CWP-1.	AA165670	1950-10-30	RE3429	1978-06-02	Primary Educational Service|A						
					Who's who in Latin America.  Pt. 5.  Editor: Ronald Hilton.	AA166418	1950-10-30	RE2005	1978-03-27	The Board of Trustees of the Leland Stanford Junior University|PWH						
				Robert Hiram Krum.	Skill game playing card.	AA167661	1950-10-30	RE2227	1978-04-07	Robert H. Krum|A						
				John Robert Gregg, Louis A. Leslie & Charles E. Zoubek.	Student's home-study instruction manual and tests for Gregg speed building simplified.	AA168241	1950-10-30	RE7702	1978-11-13	Louis A. Leslie|A						
